wavelength,sam_spec_norm_R,sam_spec_norm_G,sam_spec_norm_B
633.2194852941178,0.9269128022467298,0.119742718123042,0.03071597340513205
632.8235294117649,0.9286594972258381,0.12254215823501961,0.027858673553491864
632.427573529412,0.935612028221112,0.13064053855895483,0.02945216770152197
632.0316176470591,0.9369819850674711,0.1325734853029394,0.02785867355349186
631.6356617647061,0.9408863620795951,0.1368392988069053,0.02656739381284677
631.2397058823532,0.9445509966436062,0.14097180563887227,0.027364140886861826
630.8437500000002,0.9470854168093716,0.14407118576284744,0.026347601516566763
630.4477941176473,0.9507843002945411,0.1479370792508165,0.02761140722017684
630.0518382352943,0.9552366600452094,0.15323601946277413,0.027831199516456857
629.6558823529414,0.9575998356051789,0.15560221289075524,0.02906753118303194
629.2599264705884,0.9577025823686551,0.16553355995467572,0.02142974888730144
628.8639705882355,0.9645523666004525,0.17283210024661733,0.02629265344249675
628.4680147058825,0.9682170011644637,0.17739785376258077,0.02835320622012189
628.0720588235296,0.9656483320775406,0.17856428714257147,0.02491895159074666
627.6761029411766,0.967806014110556,0.18226354729054187,0.025358536183306708
627.2801470588238,0.971881635728475,0.18992868093048051,0.02502884773888668
626.8841911764708,0.9768134803753686,0.19696060787842423,0.02662234188691679
626.4882352941179,0.9779094458524565,0.2034259814703725,0.024314522775976635
626.0922794117649,0.9832522775532577,0.21369059521429035,0.024479366998186636
625.696323529412,0.9885266114117411,0.2215223621942277,0.026567393812846778
625.300367647059,0.991061031577506,0.2281543691261746,0.026512445738776775
624.9044117647061,0.9925337351873417,0.23298673598613595,0.0239848343315566
624.5084558823531,0.9956161380916498,0.23798573618609595,0.025028847738886667
624.1125000000002,0.9942119323241326,0.2411184429780709,0.025138743887026676
623.7165441176472,0.9951024042742656,0.2431513697260546,0.022281444035386486
623.3205882352943,0.9983903007055283,0.2466173431980269,0.023819990109346593
622.9246323529413,0.9984245496266873,0.25981470372592125,0.017858124072751204
622.5286764705884,1.0038016302486479,0.26571352396187414,0.020715423924391393
622.1327205882355,1.0081512432358384,0.2707791774978336,0.02305071707236655
621.7367647058826,1.0094869511610387,0.2773445310937811,0.024287048738941632
621.3408088235296,1.0158230015754508,0.28550956475371614,0.025358536183306694
620.9448529411767,1.0216453181724778,0.29447443844564464,0.026567393812846767
620.5488970588237,1.024385231865197,0.3019729387455846,0.026430023627671773
620.1529411764708,1.026029180080828,0.30827167899753416,0.023847464146381583
619.7569852941178,1.0252757038153308,0.31207091914950386,0.020413209517006363
619.3610294117649,1.0253784505788073,0.31690328600946527,0.017720753887576192
618.9650735294119,1.0278443729022535,0.3249016863294014,0.01706137699873615
618.569117647059,1.0341119254743478,0.3337332533493308,0.018105390406066214
618.173161764706,1.0388725255154467,0.34229820702526226,0.019808780702236326
617.7772058823531,1.0426056579217755,0.3492634806372064,0.021264904665091428
617.3812500000001,1.0503116651825468,0.3576951276411391,0.02632012747953175
616.9852941176473,1.0585314062607023,0.36662667466506793,0.03090829166437705
616.5893382352943,1.0583601616549076,0.38095714190495283,0.02310566514643655
616.1933823529414,1.0633605041441196,0.38738918882890155,0.026842134183196795
615.7974264705884,1.0655181861771363,0.393587949076852,0.028847738886751923
615.4014705882355,1.0656894307829308,0.39742051589682126,0.026677289960986787
615.0055147058825,1.0652441948078641,0.40448576951276477,0.02725424473872183
614.6095588235296,1.066751147338859,0.4118176364727062,0.026979504368371807
614.2136029411766,1.0680183574217421,0.420715856828635,0.026182757294356755
613.8176470588237,1.0668538941023356,0.42924748383656675,0.025056321775921677
613.4216911764707,1.071511747379958,0.4402452842764788,0.026072861146216736
613.0257352941178,1.0706555243509832,0.44754382456842035,0.02431452277597663
612.629779411765,1.0710665114048907,0.45487569152836155,0.023765042035276587
612.2338235294119,1.0708952667990963,0.46074118509631473,0.021594593109511444
611.837867647059,1.0705870265086648,0.46697327201226496,0.020385735479971363
611.4419117647061,1.0745599013631078,0.47497167233220094,0.02288587285015652
611.0459558823532,1.0798684841427495,0.4830033993201366,0.026045387109181733
610.6500000000002,1.084937324474279,0.4889022195560893,0.029342271553381954
610.2540441176473,1.0741489143091991,0.502066253415984,0.022666080553876516
609.8580882352943,1.0755873689978768,0.5042658135039665,0.02362767185010158
609.4621323529414,1.074183163230358,0.5074985002999407,0.023655145887136582
609.0661764705884,1.0736009315706554,0.5111644337799112,0.02269355459091152
608.6702205882355,1.0722309747242962,0.5179630740518568,0.02354524973899657
608.2742647058825,1.074970888417015,0.5251283076717996,0.0237100939612066
607.8783088235296,1.0775053085827802,0.5344597747117251,0.025688224627726713
607.4823529411767,1.0767860812384418,0.5465906818636282,0.02664981592395177
607.0863970588236,1.077197068292349,0.5553555955475583,0.02626517940546175
606.6904411764708,1.077916295636688,0.5647870425914832,0.025688224627726713
606.2944852941179,1.0751763819439693,0.5713523961874303,0.024973899664816668
605.8985294117649,1.0745599013631078,0.5756515363593959,0.023050717072366535
605.502573529412,1.0763408452633743,0.5834833033393336,0.024341996813011624
605.106617647059,1.0800739776697041,0.5908151702992748,0.02651244573877677
604.7106617647061,1.0799712309062268,0.5968806238752268,0.028792790812681913
604.3147058823531,1.083396123022125,0.6016130107311888,0.030688499368097054
603.9187500000002,1.0754846222343997,0.6137105912150914,0.030056596516292007
603.5227941176472,1.0732584423590659,0.6210757848430327,0.03219957140502215
603.1268382352943,1.0694910610315769,0.6279410784509778,0.03480960492334733
602.7308823529413,1.0576751832317286,0.6358728254349145,0.0361283587010274
602.3349264705885,1.0472977601205566,0.6457708458308354,0.03794164514533752
601.9389705882355,1.043701623398863,0.6540358594947694,0.04060662673773271
601.5430147058826,1.0401397355983293,0.6617343198027074,0.043491400626407904
601.1470588235296,1.0377080621960413,0.6684663067386536,0.04560690147810305
600.7511029411767,1.030584286594973,0.6703326001466384,0.04209022473762282
600.3551470588237,1.0244194807863554,0.675798173698595,0.041952854552447814
599.9591911764708,1.0128090965134606,0.6837632473505311,0.04258475740425285
599.5632352941178,0.9966436057264205,0.6937612477504512,0.043024341996812876
599.1672794117649,0.9801356257277895,0.7043924548423663,0.043683718885652915
598.7713235294119,0.9634564011233653,0.7132573485302951,0.043738666959722915
598.375367647059,0.9485581204192074,0.7200893154702407,0.04296939392274287
597.979411764706,0.9411603534488667,0.7243218023062065,0.04296939392274287
597.5834558823531,0.9128022467292285,0.7344864360461252,0.04417825155228297
597.1875000000002,0.9029385574354417,0.7385856162100928,0.04387603714489794
596.7915441176473,0.8788958147818345,0.7431180430580563,0.040276938293312685
596.3955882352943,0.8501267210082895,0.7491168432980084,0.03730974229353249
595.9996323529414,0.8238235495581899,0.758448310337934,0.036018462552887404
595.6036764705884,0.7965271593944798,0.7677797773778584,0.0358810923677124
595.2077205882355,0.770395232550176,0.7721122442178243,0.033216110775317206
594.8117647058825,0.7489554079046519,0.7765446910617889,0.03241936370130216
594.4158088235296,0.7235427084046862,0.7790441911617689,0.030963239738447067
594.0198529411766,0.6981642578258791,0.7826101446377404,0.03027638881257203
593.6238970588237,0.6666210014384565,0.7861760981137121,0.02747403703500183
593.2279411764707,0.6316186040139744,0.7910417916416725,0.025248640035166674
592.8319852941178,0.5937050482909798,0.7970739185496243,0.022336392109456486
592.4360294117648,0.5604835947667655,0.8028061054455783,0.01991867685037633
592.040073529412,0.5332214535242146,0.8071718989535438,0.01695148085059614
591.644117647059,0.5180491814507848,0.8084049856695337,0.014781031924830995
591.2481617647061,0.46883348174532546,0.8249350129974019,0.02582559481290173
590.8522058823531,0.45160627440235673,0.823568619609412,0.022885872850156527
590.4562500000002,0.4213644770189745,0.8267679797373867,0.017638331776471176
590.0602941176472,0.38605383930406234,0.8323335332933426,0.014726083850760989
589.6643382352943,0.34957873826974495,0.8398653602612826,0.01368207044343092
589.2683823529413,0.31752174806493605,0.8482303539292149,0.01469860981372599
588.8724264705884,0.28693746146996346,0.8534959674731736,0.012830375295345866
588.4764705882354,0.26162750873347457,0.8565286942611491,0.012500686850925846
588.0805147058825,0.2428590999383517,0.8615943477971086,0.013709544480465935
587.6845588235295,0.22617987533392675,0.8694261147770458,0.016456948183966116
587.2886029411766,0.20333584492088483,0.8722588815570231,0.01456123962855099
586.8926470588237,0.17847112815946287,0.8760247950409928,0.012638057036100854
586.4966911764708,0.15576409343105682,0.8843564620409263,0.012857849332380867
586.1007352941178,0.1347695047605999,0.8932880090648545,0.012116050332435813
585.7047794117649,0.11699431467908748,0.8988535626208101,0.011511621517665778
585.3088235294119,0.10805534625659281,0.9016863294007876,0.011181933073245753
584.912867647059,0.08045071580245215,0.9094847697127248,0.009148854332655621
584.516911764706,0.07692307692307686,0.9111844297807117,0.008462003406780572
584.1209558823531,0.07134050277416255,0.9134839698726934,0.0075553601846255125
583.7250000000001,0.0644222207000479,0.9190161967606495,0.008214737073465556
583.3290441176472,0.05575724364682507,0.926114777044592,0.00903895818451561
582.9330882352942,0.04514007808754022,0.9280810504565764,0.007390515962415497
582.5371323529414,0.036303856428522484,0.9307138572285554,0.006511346777295442
582.1411764705883,0.030755531200767152,0.9367459841365072,0.008434529369745565
581.7452205882355,0.026953900952119986,0.94134506432047,0.010000549480740667
581.3492647058825,0.022570039043770102,0.94511097780444,0.010769822517720722
580.9533088235296,0.020652099458867017,0.9490101979604083,0.011923732073190802
580.5573529411766,0.020652099458867017,0.950909818036394,0.012802901258310857
580.1613970588237,0.01959038290293853,0.9532093581283753,0.013434804110115899
579.7654411764707,0.02058360161654906,0.9551756315403592,0.014616187702620975
579.3694852941178,0.021782313857113475,0.956775311604346,0.01590746744326606
578.9735294117648,0.023426262072744685,0.9578750916483375,0.018105390406066214
578.5775735294119,0.01798068360846632,0.9618076384723067,0.0165118962580361
578.1816176470589,0.01712446057949173,0.9629740718522974,0.01681411066542112
577.785661764706,0.01732995410644563,0.9642738119042866,0.017143799109841144
577.3897058823532,0.01839167066237412,0.9661067786442717,0.018022968294961198
576.9937500000002,0.01832317282005615,0.9673398653602618,0.017913072146821193
576.5977941176473,0.017432700869922577,0.9692061587682472,0.01818781251717121
576.2018382352943,0.017158709500650713,0.9706392054922358,0.018297708665311215
575.8058823529414,0.01613124186588121,0.9720389255482247,0.018544974998626233
575.4099264705884,0.015514761285019515,0.9733386656002139,0.01813286444310121
575.0139705882355,0.015172272073429678,0.9753049390121985,0.01835265673938122
574.6180147058825,0.01592574833892731,0.9776378057721798,0.019231825924501286
574.2220588235296,0.014418795807932046,0.9807705125641545,0.019781306665201316
573.8261029411766,0.014384546886773066,0.9817703126041465,0.019753832628166313
573.4301470588236,0.014316049044455098,0.9831033793241362,0.020056047035551333
573.0341911764707,0.014966778546475774,0.9842031593681274,0.020633001813286377
572.6382352941177,0.015891499417768323,0.9853029394121189,0.021402274850266422
572.2422794117649,0.008836221659017738,0.9903685929480776,0.019616462442991308
571.846323529412,0.008836221659017741,0.990801839632074,0.019781306665201316
571.450367647059,0.010308925268854026,0.9925014997000606,0.02077037199846138
571.0544117647061,0.012124118090280148,0.99506765313604,0.02137480081323142
570.6584558823531,0.01219261593259812,0.997133906552024,0.021896807516896464
570.2625000000002,0.011747379957531338,0.9978004399120187,0.02140227485026643
569.8665441176472,0.012877594355777785,1.0000666533360005,0.02079784603549639
569.4705882352943,0.01376806630591135,1.0033993201359737,0.022171547887246474
569.0746323529413,0.011987122405644219,1.0046657335199631,0.020770371998461382
568.6786764705884,0.01335707925200355,1.007065253615944,0.021979229628001463
568.2827205882354,0.013528323857798475,1.0100313270679202,0.021869333479861457
567.8867647058825,0.01438454688677306,1.0118976204759056,0.02239134018352649
567.4908088235295,0.015720254811973415,1.0146637339198838,0.02269355459091151
567.0948529411767,0.015857250496609344,1.0166300073318681,0.023380405516786554
566.6988970588237,0.016062744023563252,1.0172298873558627,0.023435353590856554
566.3029411764708,0.01613124186588122,1.017363194027862,0.02329798340568155
565.9069852941178,0.012637851907664898,1.019196160767847,0.02305071707236653
565.5110294117649,0.013905061990547288,1.0206625341598352,0.024204626627836602
565.1150735294119,0.015720254811973405,1.0228287675798178,0.025743172701796706
564.719117647059,0.015446263442701535,1.024761714323802,0.02626517940546174
564.323161764706,0.015172272073429669,1.0252282876757983,0.024671685257431634
563.9272058823531,0.013459826015480502,1.027761114443778,0.024589263146326625
563.5312500000001,0.014350297965614066,1.0293607945077659,0.025166217924061665
563.1352941176472,0.014487293650250003,1.030593881223756,0.02425957470190661
562.7393382352942,0.012637851907664907,1.0299606745317613,0.02283092477608652
562.3433823529413,0.013733817384752373,1.032126907951744,0.0239848343315566
561.9474264705884,0.014179053359819154,1.0347930413917226,0.022089125776141468
561.5514705882355,0.011541886430577433,1.0378590948476978,0.02241881422056149
561.1555147058825,0.0120213713268032,1.0392588149036863,0.022666080553876512
560.7595588235296,0.012603602986505919,1.0403585949476777,0.022226495961316487
560.3636029411766,0.01318583464620864,1.0412917416516707,0.02272102862794652
559.9676470588237,0.013836564148229322,1.0421915616876634,0.023297983405681552
559.5716911764707,0.014179053359819154,1.041591681663668,0.02423210066487161
559.1757352941178,0.014864031782998824,1.042324868359662,0.02305071707236653
558.7797794117648,0.01599424618124528,1.0436912617476513,0.0241222045167316
558.3838235294119,0.015549010206178484,1.0450243284676406,0.024699159294466637
557.9878676470589,0.016336735392835106,1.04629074185163,0.025578328479586694
557.5919117647061,0.016507979998630025,1.04759048190362,0.02612780922028673
557.195955882353,0.016028495102404255,1.0498900219956018,0.026842134183196777
556.8000000000002,0.015994246181245272,1.0505898820235968,0.027116874553546798
556.4040441176472,0.014692787177203905,1.0511564353795921,0.026759712072091775
556.0080882352943,0.015206520994588659,1.0521229087515838,0.025688224627726703
555.6121323529413,0.015412014521542563,1.0539558754915688,0.026512445738776754
555.2161764705884,0.014453044729091018,1.0538892221555691,0.026155283257321735
554.8202205882354,0.01373381738475237,1.0553222688795576,0.026622341886916763
554.4242647058825,0.014521542571408993,1.056522028927548,0.027446562997966824
554.0283088235295,0.014624289334885942,1.0568886222755456,0.027638881257211836
553.6323529411766,0.014658538256044924,1.0568886222755454,0.027638881257211832
553.2363970588236,0.013048838961572709,1.0574551756315413,0.02582559481290171
552.8404411764707,0.013425577094321526,1.0580217289875367,0.026237705368426737
552.4444852941178,0.013665319542434414,1.0584549756715331,0.02656739381284676
552.0485294117648,0.013083087882731693,1.058088382323536,0.026182757294356734
551.6525735294119,0.013151585725049658,1.058155035659536,0.02626517940546174
551.256617647059,0.013528323857798473,1.058654935679532,0.026649815923951763
550.860661764706,0.013802315227070339,1.0590881823635283,0.027006978405406785
550.4647058823531,0.013665319542434412,1.059088182363528,0.02697950436837179
550.0687500000001,0.011781628878690317,1.0584883023395324,0.025935490961041724
549.6727941176472,0.012192615932598117,1.059021529027528,0.026347601516566746
549.2768382352942,0.012398109459552019,1.0594547757115247,0.026649815923951763
548.8808823529413,0.012911843276936771,1.0602212890755183,0.0271992966646518
548.4849264705883,0.012946092198095754,1.0603545957475171,0.027281718775756806
548.0889705882354,0.013288581409685588,1.0608544957675132,0.027611407220176826
547.6930147058824,0.013973559832865258,1.0614210491235085,0.02802351777570185
547.2970588235296,0.014487293650250007,1.0617209891355062,0.028270784109016872
546.9011029411765,0.013391328173162532,1.064253815903486,0.03156766855321709
546.5051470588237,0.013151585725049647,1.0641871625674864,0.031512720479147084
546.1091911764707,0.013288581409685581,1.0643204692394852,0.0318149348865321
545.7132352941178,0.013083087882731685,1.0625874825034995,0.03464476070113732
545.3172794117648,0.012980341119254732,1.0625541558355,0.03497444914555735
544.9213235294119,0.013014590040413715,1.0626208091714997,0.035304137589977365
544.5253676470589,0.012603602986505915,1.0626208091714997,0.035496455849222376
544.129411764706,0.012672100828823883,1.0620875824835037,0.03676026155283245
543.733455882353,0.0128433454346188,1.062420849163501,0.037557008626847514
543.3375000000001,0.013117336803890673,1.0628540958474977,0.040661574811802714
542.9415441176471,0.013665319542434402,1.0631207091914958,0.041485795922852765
542.5455882352942,0.01438454688677305,1.0637205892154908,0.04228254299686782
542.1496323529414,0.014418795807932032,1.0640538558954884,0.04258475740425284
541.7536764705883,0.01479553394068085,1.0646204092514842,0.043326556404197886
541.3577205882355,0.015001027467634754,1.0647870425914825,0.04343645255233789
540.9617647058825,0.015240769915747639,1.0649203492634811,0.04461783614484297
540.5658088235296,0.012192615932598112,1.0646870625874834,0.04970053299631829
540.1698529411766,0.011884375642167263,1.0641538358994875,0.0497280070333533
539.7738970588236,0.011541886430577429,1.0637872425514907,0.049535688774108286
539.3779411764707,0.011404890745941493,1.063620609211492,0.05110170888510338
538.9819852941177,0.011165148297828609,1.0628207691794977,0.052475410736853474
538.5860294117648,0.010993903692033692,1.0624208491635012,0.053849112588603566
538.1900735294118,0.01065141448044386,1.0615210291275083,0.05665146436617378
537.794117647059,0.010548667716966909,1.0609544757715128,0.059179075773393944
537.398161764706,0.010514418795807928,1.0592881423715268,0.0628605967360842
537.0022058823531,0.011165148297828614,1.0589882023595285,0.06640474751359945
536.6062500000002,0.011199397218987599,1.0587882423515298,0.07118522995768976
536.2102941176472,0.011507637509418448,1.0583549956675338,0.07387768558711993
535.8143382352943,0.011610384272895397,1.0579550756515368,0.07731194021649516
535.4183823529413,0.011576135351736414,1.0578550956475379,0.07876806417935026
535.0224264705884,0.011165148297828609,1.0569886022795443,0.08008681795703035
534.6264705882354,0.010925405849715724,1.0557888422315544,0.0809385131051154
534.2305147058825,0.011165148297828612,1.0513897220555903,0.10184625528875173
533.8345588235295,0.00917871087060757,1.0506898620275953,0.1027254244738718
533.4386029411766,0.009075964107130624,1.0489568752916087,0.10778064728831213
533.0426470588236,0.009658195766833343,1.047790441911618,0.11308313643606746
532.6466911764708,0.010377423111171997,1.0476904619076188,0.121325347546568
532.2507352941177,0.011096650455510644,1.0448910217956409,0.13182042969393884
531.8547794117649,0.011884375642167261,1.0439912017596487,0.14237045991537955
531.4588235294119,0.01150763750941845,1.0414917016596688,0.15459640639595534
531.062867647059,0.011062401534351665,1.0394587749116855,0.16481674817297598
530.666911764706,0.011267895061305565,1.0381257081916955,0.1776196494312868
530.2709558823531,0.011850126721008287,1.0357928414317146,0.18891147865267255
529.8750000000001,0.01226111377491609,1.0332266879957352,0.19979119731853326
529.4790441176472,0.012261113774916092,1.0319269479437452,0.20745645365129875
529.0830882352942,0.012329611617234056,1.0302939412117584,0.21344579372492914
528.6871323529413,0.013083087882731695,1.0289942011597688,0.21858343865047447
528.2911764705883,0.01366531954243441,1.0292941411717667,0.22146821253914967
527.8952205882354,0.012432358380711004,1.0228620942478175,0.25111269849991713
527.4992647058825,0.011850126721008287,1.0219289475438254,0.25210176383317723
527.1033088235295,0.0105829166381259,1.0194627741118452,0.2567998241661626
526.7073529411766,0.00893896842249469,1.0151636339398795,0.261937469091708
526.3113970588237,0.009315706555243507,1.0125974805039,0.2696027254244735
525.9154411764707,0.009932187136105214,1.0098313670599222,0.28059234023847424
525.5194852941178,0.009041715185971643,1.0055655535559562,0.290592889719215
525.1235294117648,0.007774505103089254,0.9989002199560097,0.30018132864443065
524.7275735294119,0.007979998630043162,0.9954009198160381,0.3123523270509364
524.3316176470589,0.00815124323583807,0.991635006332068,0.322270454420572
523.935661764706,0.007534762654976361,0.9868692928081053,0.3334249134567829
523.539705882353,0.007637509418453313,0.9846364060521234,0.3416671245672835
523.1437500000001,0.008288238920474004,0.9816370059321474,0.35155777789988396
522.7477941176471,0.008733474895540787,0.9800039992001607,0.3590856640474746
522.3518382352943,0.009281457634084521,0.9790041991601683,0.3626847628990599
521.9558823529412,0.009829440372628255,0.9784709724721736,0.3658992252321551
521.5599264705884,0.011028152613192684,0.9667733120042673,0.39389526897082194
